id,x,y,z,time,length,vx,vy,vz,speed
15,0.0238208,-0.679964,1.47222,0.225,0.0974229,0.00120676,0.0306747,0.00323689,0.0308686
16,0.018988,-0.6777,1.5695,0.225,0.101584,0.00167879,0.0305201,0.00326526,0.0307402
17,0.0194237,-0.697266,1.37463,0.225,0.1964,0.000716904,0.0308677,0.0032233,0.0310438
18,-0.159538,-0.675749,1.45262,0.225,0.311741,0.00101545,0.0313895,0.00376868,0.0316313
19,-0.238747,-0.6712,1.15115,0.225,0.202451,-0.00236373,0.0284624,0.00457811,0.0289249
20,-0.117365,-0.527535,1.22607,0.225,0.101225,-0.000576079,0.0281886,0.00226414,0.0282853
21,-0.0566749,-0.455702,1.26353,0.225,0.0302772,0.000317745,0.0280518,0.00110722,0.0280755
22,-0.0568146,-0.428043,1.27584,0.225,0.0244103,0.000880282,0.0280872,0.00104725,0.0281205
23,-0.0566749,-0.455702,1.26353,0.225,0.0350485,0.000317745,0.0280518,0.00110722,0.0280755
24,0.0194237,-0.697266,1.37463,0.225,0.194223,0.000716904,0.0308677,0.0032233,0.0310438
25,0.185023,-0.750649,1.46094,0.225,0.330073,0.000718236,0.0298687,0.00261068,0.0299911
26,0.178886,-0.993453,1.23743,0.225,0.204732,-0.00234865,0.0284511,0.00420368,0.0288557
27,0.231532,-0.897809,1.06424,0.225,0.102366,-0.0012871,0.02832,0.00445056,0.0286965
28,0.257856,-0.849987,0.977643,0.225,0.0367177,-0.000756323,0.0282545,0.004574,0.0286323
29,0.277677,-0.819334,0.973688,0.225,0.0296028,-0.000339478,0.0280231,0.00483268,0.0284388
30,0.257856,-0.849987,0.977643,0.225,0.0425039,-0.000756323,0.0282545,0.004574,0.0286323
1,0.0165785,-0.750485,1.05422,0.233333,0.142041,-0.000180788,0.0311119,0.00231421,0.0311984
2,-0.0797345,-0.728058,0.952252,0.233333,0.42575,-0.00110337,0.0311718,0.00319088,0.0313541
3,-0.0567866,-0.972655,0.604533,0.233333,0.435671,0.00151278,0.038244,-0.00172788,0.0383129
4,-0.0368378,-1.25254,0.271253,0.233333,0.12329,0.000656128,0.0158916,0.0157816,0.0224061
5,-0.0324669,-1.24124,0.14856,0.233333,0.0619292,0.00260663,0.0210251,0.0162004,0.0266702
6,0.0165785,-0.750485,1.05422,0.233333,0.141581,-0.000180788,0.0311119,0.00231421,0.0311984
7,0.096684,-0.725834,0.940108,0.233333,0.419585,-0.00120543,0.0308268,0.00152564,0.0308881
8,0.0848659,-0.478051,0.601706,0.233333,0.438639,-0.00304571,0.0244177,-0.00320166,0.0248143
9,0.0949381,-0.536801,0.167136,0.233333,0.125831,-0.0018701,0.0544179,-0.0082972,0.0550786
10,0.0950416,-0.42333,0.11275,0.233333,0.0630931,-0.00172029,0.0582449,-0.000944227,0.058278
11,0.0165785,-0.750485,1.05422,0.233333,0.110109,-0.000180788,0.0311119,0.00231421,0.0311984
12,0.0142459,-0.730241,1.16242,0.233333,0.110769,0.000299645,0.0305096,0.00244009,0.0306085
13,0.0135283,-0.695403,1.26757,0.233333,0.113377,0.000506334,0.0303977,0.00247884,0.0305028
14,0.0201776,-0.666032,1.37687,0.233333,0.0992071,0.000753872,0.0312331,0.00224304,0.0313226
15,0.0249217,-0.648472,1.4744,0.233333,0.0974229,0.00110098,0.0314922,0.00218046,0.0315868
16,0.0205533,-0.646388,1.5717,0.233333,0.101584,0.00156525,0.0313122,0.00220633,0.0314288
17,0.0201776,-0.666032,1.37687,0.233333,0.1964,0.000753872,0.0312331,0.00224304,0.0313226
18,-0.158607,-0.643749,1.45506,0.233333,0.311741,0.00093171,0.0319998,0.00243521,0.0321059
19,-0.240719,-0.642183,1.15433,0.233333,0.202451,-0.0019725,0.0290174,0.00318289,0.0292581
20,-0.118178,-0.498078,1.22647,0.233333,0.101225,-0.00081303,0.0294564,0.000400782,0.0294704
21,-0.0569082,-0.426026,1.26254,0.233333,0.0302772,-0.0002333,0.0296759,-0.000990272,0.0296933
22,-0.0565397,-0.398226,1.27452,0.233333,0.0244103,0.000274915,0.0298172,-0.0013175,0.0298475
23,-0.0569082,-0.426026,1.26254,0.233333,0.0350485,-0.0002333,0.0296759,-0.000990272,0.0296933
24,0.0201776,-0.666032,1.37687,0.233333,0.194223,0.000753872,0.0312331,0.00224304,0.0313226
25,0.185901,-0.718906,1.46326,0.233333,0.330073,0.000878587,0.0317431,0.00231755,0.0318397
26,0.177185,-0.962273,1.24045,0.233333,0.204732,-0.00170128,0.0311799,0.00301695,0.0313717
27,0.230652,-0.866263,1.06771,0.233333,0.102366,-0.000880659,0.0315458,0.00347137,0.0317484
28,0.257385,-0.818259,0.981341,0.233333,0.0367177,-0.00047034,0.0317287,0.00369859,0.031947
29,0.277576,-0.787819,0.977609,0.233333,0.0296028,-0.000101447,0.0315151,0.00392079,0.0317582
30,0.257385,-0.818259,0.981341,0.233333,0.0425039,-0.00047034,0.0317287,0.00369859,0.031947
1,0.016006,-0.719249,1.05564,0.241667,0.142041,-0.000572512,0.0312361,0.00142801,0.031274
2,-0.0816057,-0.696597,0.954973,0.241667,0.42575,-0.00187121,0.0314616,0.00272107,0.0316344
3,-0.0555192,-0.933621,0.602266,0.241667,0.435671,0.00126742,0.0390348,-0.00226659,0.0391211
4,-0.0370959,-1.23459,0.287799,0.241667,0.12329,-0.000258088,0.0179549,0.016546,0.0244176
5,-0.031292,-1.2165,0.165982,0.241667,0.0619292,0.00117487,0.0247415,0.0174215,0.0302826
6,0.016006,-0.719249,1.05564,0.241667,0.141581,-0.000572512,0.0312361,0.00142801,0.031274
7,0.09464,-0.694759,0.940482,0.241667,0.419585,-0.00204397,0.0310752,0.000374675,0.0311446
8,0.0816221,-0.453721,0.597286,0.241667,0.438639,-0.00324374,0.0243293,-0.00441957,0.0249393
9,0.0921197,-0.484514,0.159855,0.241667,0.125831,-0.00281835,0.0522866,-0.00728038,0.0528662
10,0.0933152,-0.36816,0.111964,0.241667,0.0630931,-0.00172643,0.0551707,-0.000785545,0.0552033
11,0.016006,-0.719249,1.05564,0.241667,0.110109,-0.000572512,0.0312361,0.00142801,0.031274
12,0.014163,-0.699791,1.164,0.241667,0.110769,-8.28765e-05,0.0304495,0.00158167,0.0304907
13,0.0136533,-0.665101,1.2692,0.241667,0.113377,0.000124982,0.0303029,0.00163138,0.030347
14,0.0207948,-0.634753,1.37821,0.241667,0.0992071,0.00061724,0.0312791,0.00133324,0.0313136
15,0.025903,-0.616942,1.47567,0.241667,0.0974229,0.000981286,0.03153,0.00126934,0.0315708
16,0.0218828,-0.615086,1.57299,0.241667,0.101584,0.00132952,0.0313015,0.00128901,0.0313562
17,0.0207948,-0.634753,1.37821,0.241667,0.1964,0.00061724,0.0312791,0.00133324,0.0313136
18,-0.157635,-0.611762,1.45699,0.241667,0.311741,0.000971198,0.0319868,0.00193465,0.03206
19,-0.242342,-0.614266,1.15699,0.241667,0.202451,-0.00162305,0.0279172,0.00266147,0.0280907
20,-0.118537,-0.469624,1.22582,0.241667,0.101225,-0.000358753,0.0284542,-0.000647783,0.0284638
21,-0.0566348,-0.397304,1.26023,0.241667,0.0302772,0.000273395,0.0287226,-0.00230241,0.028816
22,-0.0559754,-0.369345,1.27184,0.241667,0.0244103,0.000564348,0.0288807,-0.00268877,0.0290111
23,-0.0566348,-0.397304,1.26023,0.241667,0.0350485,0.000273395,0.0287226,-0.00230241,0.028816
24,0.0207948,-0.634753,1.37821,0.241667,0.194223,0.00061724,0.0312791,0.00133324,0.0313136
25,0.186905,-0.686861,1.46432,0.241667,0.330073,0.00100376,0.0320452,0.00105608,0.0320783
26,0.176107,-0.930207,1.24157,0.241667,0.204732,-0.00107791,0.032066,0.0011245,0.0321038
27,0.230551,-0.833811,1.06936,0.241667,0.102366,-0.000100642,0.0324526,0.00164592,0.0324945
28,0.257773,-0.785613,0.983248,0.241667,0.0367177,0.000387996,0.0326459,0.00190663,0.0327039
29,0.278456,-0.755454,0.979956,0.241667,0.0296028,0.000880122,0.032365,0.00234699,0.0324619
30,0.257773,-0.785613,0.983248,0.241667,0.0425039,0.000387996,0.0326459,0.00190663,0.0327039
1,0.0155494,-0.687849,1.05623,0.25,0.142041,-0.000456631,0.0313998,0.000586987,0.0314086
2,-0.0832627,-0.664876,0.956812,0.25,0.42575,-0.00165699,0.0317206,0.00183851,0.031817
3,-0.0547356,-0.895687,0.600195,0.25,0.435671,0.0007836,0.0379331,-0.00207108,0.0379977
4,-0.0393168,-1.21559,0.304841,0.25,0.12329,-0.00222094,0.0189966,0.0170417,0.0256168
5,-0.0317229,-1.2174,0.181798,0.25,0.0619292,-0.000430871,-0.000902891,0.0158165,0.0158481
6,0.0155494,-0.687849,1.05623,0.25,0.141581,-0.000456631,0.0313998,0.000586987,0.0314086
7,0.0927919,-0.663404,0.940122,0.25,0.419585,-0.00184815,0.0313548,-0.00036037,0.0314113
8,0.0781352,-0.429406,0.592153,0.25,0.438639,-0.00348693,0.0243157,-0.00513273,0.025095
9,0.0887657,-0.435914,0.153692,0.25,0.125831,-0.00335401,0.0486005,-0.00616369,0.0491045
10,0.0917539,-0.317119,0.112313,0.25,0.0630931,-0.00156122,0.0510409,0.000348665,0.051066
11,0.0155494,-0.687849,1.05623,0.25,0.110109,-0.000456631,0.0313998,0.000586987,0.0314086
12,0.0140484,-0.669602,1.16481,0.25,0.110769,-0.00011463,0.0301895,0.000802636,0.0302003
13,0.0137193,-0.635327,1.27014,0.25,0.113377,6.60149e-05,0.029774,0.000939488,0.0297888
14,0.0214786,-0.603958,1.37881,0.25,0.0992071,0.000683779,0.0307956,0.00060761,0.0308092
15,0.0270811,-0.585626,1.47615,0.25,0.0974229,0.00117805,0.0313156,0.00048399,0.0313415
16,0.0233264,-0.584103,1.57349,0.25,0.101584,0.00144357,0.0309828,0.000500441,0.0310204
17,0.0214786,-0.603958,1.37881,0.25,0.1964,0.000683779,0.0307956,0.00060761,0.0308092
18,-0.156503,-0.580559,1.45849,0.25,0.311741,0.0011321,0.0312033,0.00149679,0.0312597
19,-0.243312,-0.587513,1.15916,0.25,0.202451,-0.000969857,0.0267527,0.00216842,0.026858
20,-0.118493,-0.442005,1.22423,0.25,0.101225,4.44725e-05,0.0276191,-0.0015924,0.027665
21,-0.0560831,-0.369251,1.25676,0.25,0.0302772,0.000551634,0.0280523,-0.00347281,0.0282718
22,-0.0552571,-0.34132,1.26842,0.25,0.0244103,0.000718251,0.0280256,-0.0034194,0.0282426
23,-0.0560831,-0.369251,1.25676,0.25,0.0350485,0.000551634,0.0280523,-0.00347281,0.0282718
24,0.0214786,-0.603958,1.37881,0.25,0.194223,0.000683779,0.0307956,0.00060761,0.0308092
25,0.188215,-0.654965,1.46437,0.25,0.330073,0.0013099,0.0318952,5.4121e-05,0.0319222
26,0.17537,-0.898082,1.24149,0.25,0.204732,-0.000736639,0.0321244,-8.74996e-05,0.032133
27,0.230511,-0.800748,1.07002,0.25,0.102366,-4.01139e-05,0.0330623,0.000663161,0.033069
28,0.258081,-0.752081,0.984286,0.25,0.0367177,0.000308126,0.0335313,0.00103849,0.0335488
29,0.280618,-0.723262,0.981172,0.25,0.0296028,0.00216234,0.0321919,0.00121623,0.0322873
30,0.258081,-0.752081,0.984286,0.25,0.0425039,0.000308126,0.0335313,0.00103849,0.0335488
1,0.0155124,-0.656867,1.05546,0.258333,0.142041,-3.69158e-05,0.0309821,-0.000773311,0.0309918
2,-0.0839985,-0.633444,0.956844,0.258333,0.42575,-0.000735812,0.0314317,3.19481e-05,0.0314403
3,-0.0536241,-0.858661,0.596819,0.258333,0.435671,0.00111156,0.0370263,-0.00337631,0.0371966
4,-0.0428967,-1.19704,0.322598,0.258333,0.12329,-0.00357988,0.0185542,0.0177572,0.0259306
5,-0.0342222,-1.20416,0.19982,0.258333,0.0619292,-0.0024993,0.0132383,0.018022,0.0225009
6,0.0155124,-0.656867,1.05546,0.258333,0.141581,-3.69158e-05,0.0309821,-0.000773311,0.0309918
7,0.0919208,-0.632706,0.938739,0.258333,0.419585,-0.0008711,0.0306979,-0.00138319,0.0307414
8,0.0747045,-0.405321,0.586529,0.258333,0.438639,-0.00343069,0.0240847,-0.00562447,0.0249695
9,0.0851979,-0.391523,0.148233,0.258333,0.125831,-0.00356782,0.0443907,-0.00545892,0.0448672
10,0.090102,-0.270414,0.11444,0.258333,0.0630931,-0.00165193,0.0467047,0.00212716,0.0467823
11,0.0155124,-0.656867,1.05546,0.258333,0.110109,-3.69158e-05,0.0309821,-0.000773311,0.0309918
12,0.0151282,-0.63674,1.16371,0.258333,0.110769,0.00107983,0.0328621,-0.00109637,0.0328981
13,0.0152686,-0.601869,1.26885,0.258333,0.113377,0.00154932,0.0334576,-0.00129163,0.0335184
14,0.0227005,-0.572319,1.37805,0.258333,0.0992071,0.00122189,0.0316386,-0.000760317,0.0316713
15,0.0283032,-0.555104,1.4756,0.258333,0.0974229,0.00122214,0.0305226,-0.000556827,0.0305521
16,0.0246051,-0.554206,1.57294,0.258333,0.101584,0.00127878,0.029897,-0.000546932,0.0299294
17,0.0227005,-0.572319,1.37805,0.258333,0.1964,0.00122189,0.0316386,-0.000760317,0.0316713
18,-0.15552,-0.549995,1.4575,0.258333,0.311741,0.000983611,0.030564,-0.000985026,0.0305956
19,-0.244548,-0.563003,1.15903,0.258333,0.202451,-0.00123569,0.0245099,-0.000129938,0.0245414
20,-0.119231,-0.416134,1.21995,0.258333,0.101225,-0.000737876,0.0258713,-0.00427759,0.0262329
21,-0.0565721,-0.342699,1.25041,0.258333,0.0302772,-0.00048897,0.026552,-0.00635147,0.0273054
22,-0.0556113,-0.314725,1.26195,0.258333,0.0244103,-0.000354178,0.0265948,-0.00646508,0.0273716
23,-0.0565721,-0.342699,1.25041,0.258333,0.0350485,-0.00048897,0.026552,-0.00635147,0.0273054
24,0.0227005,-0.572319,1.37805,0.258333,0.194223,0.00122189,0.0316386,-0.000760317,0.0316713
25,0.189075,-0.624975,1.46332,0.258333,0.330073,0.000860468,0.0299903,-0.00105584,0.0300212
26,0.174131,-0.867344,1.23975,0.258333,0.204732,-0.0012394,0.0307384,-0.00173855,0.0308125
27,0.229727,-0.768945,1.06904,0.258333,0.102366,-0.00078398,0.0318036,-0.000981808,0.0318284
28,0.257525,-0.719745,0.983683,0.258333,0.0367177,-0.00055626,0.0323362,-0.000603437,0.0323466
29,0.284182,-0.694702,0.980452,0.258333,0.0296028,0.00356409,0.0285593,-0.000719786,0.0287898
30,0.257525,-0.719745,0.983683,0.258333,0.0425039,-0.00055626,0.0323362,-0.000603437,0.0323466
1,0.0149998,-0.626212,1.0541,0.266667,0.142041,-0.000512623,0.0306547,-0.00135458,0.0306889
2,-0.0857298,-0.602611,0.956777,0.266667,0.42575,-0.00173122,0.0308332,-6.63996e-05,0.0308819
3,-0.0528854,-0.819821,0.59208,0.266667,0.435671,0.000738636,0.0388401,-0.00473893,0.0391351
4,-0.0477231,-1.17535,0.340316,0.266667,0.12329,-0.00482637,0.0216902,0.0177178,0.0284197
5,-0.0381926,-1.19156,0.218469,0.266667,0.0619292,-0.00397042,0.0125992,0.018649,0.0228536
6,0.0149998,-0.626212,1.0541,0.266667,0.141581,-0.000512623,0.0306547,-0.00135458,0.0306889
7,0.0899477,-0.601983,0.936455,0.266667,0.419585,-0.00197312,0.0307229,-0.00228369,0.0308708
8,0.0714162,-0.381262,0.580097,0.266667,0.438639,-0.00328834,0.0240587,-0.00643182,0.0251198
9,0.0808584,-0.351652,0.142561,0.266667,0.125831,-0.0043395,0.0398714,-0.00567201,0.0405059
10,0.0875719,-0.228851,0.115949,0.266667,0.0630931,-0.00253012,0.0415635,0.00150867,0.0416677
11,0.0149998,-0.626212,1.0541,0.266667,0.110109,-0.000512623,0.0306547,-0.00135458,0.0306889
12,0.0150482,-0.605648,1.16227,0.266667,0.110769,-8.00919e-05,0.0310919,-0.00143611,0.0311252
13,0.0154411,-0.570532,1.26733,0.266667,0.113377,0.000172527,0.0313374,-0.00151849,0.0313746
14,0.0235421,-0.541238,1.37656,0.266667,0.0992071,0.000841584,0.0310815,-0.00149703,0.0311289
15,0.0294321,-0.523884,1.47406,0.266667,0.0974229,0.00112888,0.0312194,-0.0015384,0.0312777
16,0.0257886,-0.523328,1.57141,0.266667,0.101584,0.0011835,0.0308782,-0.00153375,0.030939
17,0.0235421,-0.541238,1.37656,0.266667,0.1964,0.000841584,0.0310815,-0.00149703,0.0311289
18,-0.154187,-0.518798,1.45707,0.266667,0.311741,0.00133292,0.031197,-0.000435948,0.0312285
19,-0.244252,-0.538341,1.15926,0.266667,0.202451,0.000295669,0.0246623,0.00023222,0.0246652
20,-0.118934,-0.389525,1.21526,0.266667,0.101225,0.000296444,0.0266092,-0.00469339,0.0270216
21,-0.0562753,-0.315117,1.24325,0.266667,0.0302772,0.000296839,0.0275826,-0.00715613,0.0284974
22,-0.0552739,-0.286806,1.25394,0.266667,0.0244103,0.000337381,0.0279185,-0.00801003,0.0290468
23,-0.0562753,-0.315117,1.24325,0.266667,0.0350485,0.000296839,0.0275826,-0.00715613,0.0284974
24,0.0235421,-0.541238,1.37656,0.266667,0.194223,0.000841584,0.0310815,-0.00149703,0.0311289
25,0.190311,-0.594357,1.46075,0.266667,0.330073,0.00123578,0.0306183,-0.00256109,0.03075
26,0.174518,-0.835204,1.23561,0.266667,0.204732,0.000387177,0.0321403,-0.00414205,0.0324084
27,0.230346,-0.735716,1.0656,0.266667,0.102366,0.000618666,0.0332294,-0.00343382,0.033412
28,0.25826,-0.685971,0.980603,0.266667,0.0367177,0.000734419,0.0337738,-0.00307971,0.0339219
29,0.280012,-0.656488,0.978205,0.266667,0.0296028,-0.00417051,0.0382145,-0.00224727,0.038507
30,0.25826,-0.685971,0.980603,0.266667,0.0425039,0.000734419,0.0337738,-0.00307971,0.0339219
1,0.0141974,-0.595208,1.0529,0.275,0.142041,-0.000802466,0.0310047,-0.00120795,0.0310386
2,-0.0875784,-0.571459,0.9567,0.275,0.42575,-0.00184868,0.0311524,-7.70092e-05,0.0312073
3,-0.0521839,-0.777558,0.585845,0.275,0.435671,0.000701554,0.0422631,-0.00623465,0.0427262
4,-0.0496308,-1.14856,0.357452,0.275,0.12329,-0.00190771,0.0267899,0.0171357,0.0318586
5,-0.0388075,-1.17164,0.236827,0.275,0.0619292,-0.0006149,0.0199221,0.0183574,0.0270973
6,0.0141974,-0.595208,1.0529,0.275,0.141581,-0.000802466,0.0310047,-0.00120795,0.0310386
7,0.0878733,-0.570618,0.934521,0.275,0.419585,-0.0020744,0.0313647,-0.00193441,0.0314927
8,0.0687974,-0.356851,0.573977,0.275,0.438639,-0.00261881,0.0244114,-0.00611997,0.0253028
9,0.0759437,-0.316252,0.13728,0.275,0.125831,-0.00491472,0.0353993,-0.00528118,0.0361269
10,0.0839804,-0.192768,0.114468,0.275,0.0630931,-0.00359148,0.0360826,-0.00148143,0.0362911
11,0.0141974,-0.595208,1.0529,0.275,0.110109,-0.000802466,0.0310047,-0.00120795,0.0310386
12,0.0146618,-0.57603,1.16132,0.275,0.110769,-0.000386328,0.0296181,-0.000954509,0.029636
13,0.0154481,-0.541279,1.26649,0.275,0.113377,6.92718e-06,0.0292524,-0.00083518,0.0292643
14,0.0243833,-0.510634,1.37529,0.275,0.0992071,0.000841275,0.0306041,-0.00127208,0.030642
15,0.0306123,-0.492339,1.47259,0.275,0.0974229,0.00118024,0.0315452,-0.00146544,0.0316013
16,0.0269699,-0.492038,1.56995,0.275,0.101584,0.00118131,0.0312905,-0.00146437,0.031347
17,0.0243833,-0.510634,1.37529,0.275,0.1964,0.000841275,0.0306041,-0.00127208,0.030642
18,-0.152723,-0.48667,1.45672,0.275,0.311741,0.00146371,0.0321279,-0.000344992,0.0321631
19,-0.243669,-0.513318,1.15974,0.275,0.202451,0.000583023,0.0250223,0.00047493,0.0250336
20,-0.118439,-0.362321,1.20977,0.275,0.101225,0.000495195,0.0272039,-0.00548637,0.027756
21,-0.055824,-0.286822,1.23479,0.275,0.0302772,0.000451274,0.0282947,-0.00846708,0.0295378
22,-0.054955,-0.258079,1.24426,0.275,0.0244103,0.000318948,0.0287271,-0.00967836,0.0303153
23,-0.055824,-0.286822,1.23479,0.275,0.0350485,0.000451274,0.0282947,-0.00846708,0.0295378
24,0.0243833,-0.510634,1.37529,0.275,0.194223,0.000841275,0.0306041,-0.00127208,0.030642
25,0.19158,-0.563165,1.459,0.275,0.330073,0.00126916,0.0311913,-0.00175369,0.0312664
26,0.175827,-0.801795,1.2315,0.275,0.204732,0.00130902,0.0334084,-0.00410497,0.0336851
27,0.231369,-0.70095,1.06221,0.275,0.102366,0.00102362,0.0347653,-0.00339746,0.0349459
28,0.25914,-0.650528,0.977559,0.275,0.0367177,0.000880927,0.0354438,-0.00304371,0.0355851
29,0.28101,-0.621123,0.975268,0.275,0.0296028,0.000998348,0.0353653,-0.0029363,0.0355011
30,0.25914,-0.650528,0.977559,0.275,0.0425039,0.000880927,0.0354438,-0.00304371,0.0355851
1,0.014159,-0.564338,1.05138,0.283333,0.142041,-3.83817e-05,0.0308692,-0.00151265,0.0309062
2,-0.08626,-0.539811,0.953965,0.283333,0.42575,0.00131844,0.0316472,-0.00273567,0.0317926
3,-0.0499787,-0.734564,0.577111,0.283333,0.435671,0.00220519,0.0429935,-0.00873351,0.043927
4,-0.0515674,-1.11957,0.373206,0.283333,0.12329,-0.0019366,0.0289859,0.0157537,0.0330471
5,-0.0403601,-1.15454,0.255511,0.283333,0.0619292,-0.00155256,0.0170999,0.0186846,0.0253758
6,0.014159,-0.564338,1.05138,0.283333,0.141581,-3.83817e-05,0.0308692,-0.00151265,0.0309062
7,0.0894468,-0.540381,0.933896,0.283333,0.419585,0.0015735,0.0302367,-0.000624776,0.0302841
8,0.0675812,-0.333558,0.569481,0.283333,0.438639,-0.00121614,0.0232928,-0.00449586,0.0237539
9,0.0703828,-0.28538,0.133505,0.283333,0.125831,-0.00556081,0.0308726,-0.00377426,0.0315957
10,0.0804355,-0.161619,0.11312,0.283333,0.0630931,-0.0035449,0.0311492,-0.00134721,0.0313792
11,0.014159,-0.564338,1.05138,0.283333,0.110109,-3.83817e-05,0.0308692,-0.00151265,0.0309062
12,0.0146122,-0.544995,1.15978,0.283333,0.110769,-4.95827e-05,0.0310352,-0.00154209,0.0310736
13,0.0161743,-0.51027,1.26495,0.283333,0.113377,0.000726226,0.0310087,-0.00154197,0.0310555
14,0.025866,-0.480023,1.37379,0.283333,0.0992071,0.00148261,0.0306107,-0.00149524,0.030683
15,0.0321728,-0.461532,1.47105,0.283333,0.0974229,0.00156043,0.0308069,-0.00153732,0.0308846
16,0.0286333,-0.461409,1.56841,0.283333,0.101584,0.00166333,0.0306281,-0.00153303,0.0307116
17,0.025866,-0.480023,1.37379,0.283333,0.1964,0.00148261,0.0306107,-0.00149524,0.030683
18,-0.150666,-0.455747,1.45637,0.283333,0.311741,0.00205657,0.030923,-0.000349522,0.0309933
19,-0.242253,-0.490441,1.16042,0.283333,0.202451,0.00141567,0.0228776,0.00067997,0.0229314
20,-0.11734,-0.337107,1.20368,0.283333,0.101225,0.00109857,0.0252136,-0.00608993,0.0259619
21,-0.054884,-0.26044,1.22531,0.283333,0.0302772,0.000940017,0.0263816,-0.00947475,0.0280471
22,-0.0543493,-0.231304,1.23353,0.283333,0.0244103,0.000605632,0.0267749,-0.010735,0.0288532
23,-0.054884,-0.26044,1.22531,0.283333,0.0350485,0.000940017,0.0263816,-0.00947475,0.0280471
24,0.025866,-0.480023,1.37379,0.283333,0.194223,0.00148261,0.0306107,-0.00149524,0.030683
25,0.193387,-0.533393,1.45632,0.283333,0.330073,0.00180657,0.0297728,-0.00268114,0.0299478
26,0.178312,-0.769632,1.22629,0.283333,0.204732,0.0024849,0.032163,-0.00520766,0.0326765
27,0.233461,-0.666827,1.05805,0.283333,0.102366,0.00209221,0.0341235,-0.00415349,0.034439
28,0.261036,-0.615424,0.973933,0.283333,0.0367177,0.00189584,0.0351038,-0.00362641,0.0353415
29,0.282639,-0.585814,0.971737,0.283333,0.0296028,0.00162831,0.0353081,-0.00353104,0.0355216
30,0.261036,-0.615424,0.973933,0.283333,0.0425039,0.00189584,0.0351038,-0.00362641,0.0353415
1,0.0139367,-0.534051,1.04852,0.291667,0.142041,-0.000222276,0.0302879,-0.00286174,0.0304236
2,-0.0847879,-0.508358,0.949682,0.291667,0.42575,0.00147215,0.031453,-0.00428295,0.0317773
3,-0.0478336,-0.691113,0.56693,0.291667,0.435671,0.0021451,0.0434517,-0.0101812,0.04468
4,-0.0533223,-1.0887,0.388874,0.291667,0.12329,-0.00175489,0.0308704,0.0156684,0.0346636
5,-0.0421891,-1.13295,0.274338,0.291667,0.0619292,-0.001829,0.0215911,0.0188266,0.0287047
6,0.0139367,-0.534051,1.04852,0.291667,0.141581,-0.000222276,0.0302879,-0.00286174,0.0304236
7,0.0911695,-0.510966,0.932127,0.291667,0.419585,0.00172272,0.0294158,-0.00176877,0.0295192
8,0.0674071,-0.310919,0.564067,0.291667,0.438639,-0.000174128,0.0226395,-0.00541461,0.0232787
9,0.0647053,-0.258169,0.128619,0.291667,0.125831,-0.0056775,0.0272105,-0.00488582,0.0282226
10,0.0770865,-0.134612,0.108281,0.291667,0.0630931,-0.00334905,0.0270069,-0.00483943,0.0276407
11,0.0139367,-0.534051,1.04852,0.291667,0.110109,-0.000222276,0.0302879,-0.00286174,0.0304236
12,0.0143925,-0.515478,1.15705,0.291667,0.110769,-0.000219766,0.0295163,-0.00272691,0.0296428
13,0.0167794,-0.48096,1.26228,0.291667,0.113377,0.000605147,0.0293104,-0.0026747,0.0294384
14,0.0270965,-0.449989,1.37085,0.291667,0.0992071,0.00123054,0.0300338,-0.00293601,0.030202
15,0.0333348,-0.43098,1.46802,0.291667,0.0974229,0.00116206,0.0305525,-0.00303161,0.0307245
16,0.0300457,-0.430976,1.56539,0.291667,0.101584,0.00141245,0.0304336,-0.00302279,0.030616
17,0.0270965,-0.449989,1.37085,0.291667,0.1964,0.00123054,0.0300338,-0.00293601,0.030202
18,-0.148958,-0.425105,1.45427,0.291667,0.311741,0.00170845,0.0306423,-0.00210118,0.0307618
19,-0.240761,-0.466776,1.15928,0.291667,0.202451,0.00149181,0.0236652,-0.00113225,0.0237392
20,-0.116994,-0.310672,1.19533,0.291667,0.101225,0.00034602,0.0264353,-0.00834715,0.027724
21,-0.0551109,-0.23262,1.21336,0.291667,0.0302772,-0.000226874,0.0278203,-0.0119547,0.0302809
22,-0.0550372,-0.203163,1.22035,0.291667,0.0244103,-0.000687886,0.0281412,-0.0131723,0.0310791
23,-0.0551109,-0.23262,1.21336,0.291667,0.0350485,-0.000226874,0.0278203,-0.0119547,0.0302809
24,0.0270965,-0.449989,1.37085,0.291667,0.194223,0.00123054,0.0300338,-0.00293601,0.030202
25,0.195067,-0.502861,1.45279,0.291667,0.330073,0.00168024,0.0305319,-0.00353169,0.0307814
26,0.180783,-0.735802,1.21937,0.291667,0.204732,0.00247079,0.0338302,-0.00692093,0.0346192
27,0.235422,-0.630276,1.05266,0.291667,0.102366,0.00196069,0.0365505,-0.00539637,0.0369987
28,0.262742,-0.577513,0.969299,0.291667,0.0367177,0.00170565,0.0379106,-0.00463402,0.0382308
29,0.283696,-0.547422,0.967385,0.291667,0.0296028,0.00105709,0.0383922,-0.00435281,0.0386527
30,0.262742,-0.577513,0.969299,0.291667,0.0425039,0.00170565,0.0379106,-0.00463402,0.0382308
1,0.0130671,-0.503225,1.04592,0.3,0.142041,-0.000869633,0.0308258,-0.0026021,0.0309476
2,-0.0849162,-0.47642,0.946639,0.3,0.42575,-0.000128351,0.0319386,-0.00304317,0.0320836
3,-0.0466825,-0.64733,0.558578,0.3,0.435671,0.00115108,0.0437829,-0.00835276,0.0445874
