id,x,y,z,time,length,vx,vy,vz,speed
7,-1.95037,8.02872,3.34364,2,0.374499,-0.00159824,-0.00206161,-0.000413179,0.00264108
8,-1.86579,8.04453,1.84811,2,0.387506,-0.000851154,-0.00172925,-0.000368357,0.00196226
9,-1.7843,8.39353,0.340088,2,0.099977,4.17233e-05,-0.000142813,4.23789e-05,0.000154701
10,-1.77284,8.00604,0.241847,2,0.0501941,0.000413179,-7.05719e-05,-0.000203419,0.000465915
11,-1.58655,8.09897,3.74867,2,0.11406,-0.00171986,-0.00240993,-0.000242651,0.00297062
12,-1.57468,8.0507,4.2022,2,0.113686,-0.0024631,-0.00271082,-0.000252366,0.00367139
13,-1.53916,8.01883,4.65443,2,0.114573,-0.00287524,-0.00302482,-0.000241041,0.00418026
14,-1.53223,7.94961,5.10741,2,0.0897652,-0.00265497,-0.00325739,-0.000279427,0.0042116
15,-1.53126,7.92413,5.46557,2,0.0888914,-0.00258899,-0.00323761,-0.000278234,0.0041548
16,-1.54347,7.7501,5.77539,2,0.0904989,-0.00248381,-0.0032351,-0.000272632,0.00408773
17,-1.53223,7.94961,5.10741,2,0.197736,-0.00265497,-0.00325739,-0.000279427,0.0042116
18,-0.793811,7.90761,5.38772,2,0.261453,-0.00251842,-0.00328279,-0.000641823,0.00418701
19,-0.763527,8.04954,4.35202,2,0.192996,-0.00164287,-0.00207281,-0.000454664,0.00268371
20,-0.721706,7.91915,3.59228,2,0.0964978,-0.00106667,-0.00300431,-0.000266314,0.00319916
21,-0.700796,7.85396,3.21241,2,0.0352984,-0.000778571,-0.00347006,-0.000172138,0.0035605
22,-0.687846,7.75035,3.11737,2,0.0284585,-0.000559822,-0.00281453,-0.0008775,0.00300083
23,-0.700796,7.85396,3.21241,2,0.0408609,-0.000778571,-0.00347006,-0.000172138,0.0035605
24,-1.53223,7.94961,5.10741,2,0.221259,-0.00265497,-0.00325739,-0.000279427,0.0042116
25,-2.39283,7.92992,5.313,2,0.248715,-0.00255734,-0.00350249,0.000108004,0.00433809
26,-2.28635,8.17613,4.35498,2,0.194548,-0.0020836,-0.00295687,0.000299692,0.00362964
27,-2.39949,8.1871,3.58514,2,0.0972745,-0.00181884,-0.00194478,0.000272393,0.00267666
28,-2.45606,8.19259,3.20021,2,0.0289938,-0.00168645,-0.00143862,0.000258744,0.00223175
29,-2.50822,8.25413,3.11689,2,0.0233755,-0.00152177,-0.00117373,0.000348687,0.0019532
30,-2.45606,8.19259,3.20021,2,0.0335627,-0.00168645,-0.00143862,0.000258744,0.00223175
1,-1.59353,8.09019,3.74784,2.01667,0.129275,-0.00174525,-0.0021956,-0.000208855,0.0028125
2,-1.25596,7.99382,3.36817,2.01667,0.363239,-0.0012621,-0.00217009,0.000212073,0.00251935
3,-1.26388,8.03556,1.91583,2.01667,0.419434,-0.00283048,-0.00900531,-4.36306e-05,0.00943976
4,-1.19895,8.50497,0.306412,2.01667,0.100718,-0.00161639,-0.000474691,0.00239387,0.00292723
5,-1.21816,8.10314,0.284818,2.01667,0.0512692,-0.000570625,-0.000476837,0.0012892,0.00148829
6,-1.59353,8.09019,3.74784,2.01667,0.13724,-0.00174525,-0.0021956,-0.000208855,0.0028125
7,-1.95527,8.02059,3.34082,2.01667,0.374499,-0.00122347,-0.00203204,-0.000703156,0.00247397
8,-1.8689,8.03754,1.84541,2.01667,0.387506,-0.000777245,-0.00174618,-0.000674456,0.00202685
9,-1.78499,8.39387,0.339237,2.01667,0.099977,-0.000171304,8.51154e-05,-0.00021264,0.000286016
10,-1.77245,8.00666,0.240027,2.01667,0.0501941,9.82881e-05,0.00015521,-0.000455175,0.000490851
11,-1.59353,8.09019,3.74784,2.01667,0.11406,-0.00174525,-0.0021956,-0.000208855,0.0028125
12,-1.58366,8.03992,4.20119,2.01667,0.113686,-0.00224596,-0.00269651,-0.000251293,0.00351834
13,-1.54942,8.00602,4.65337,2.01667,0.114573,-0.0025655,-0.00320244,-0.000263453,0.00411179
14,-1.5433,7.93571,5.1062,2.01667,0.0897652,-0.00276944,-0.00347567,-0.000302672,0.0044544
15,-1.54195,7.91034,5.46436,2.01667,0.0888914,-0.0026733,-0.00344718,-0.000301003,0.00437266
16,-1.55286,7.73621,5.77418,2.01667,0.0904989,-0.00234723,-0.00347102,-0.000302196,0.00420104
17,-1.5433,7.93571,5.1062,2.01667,0.197736,-0.00276944,-0.00347567,-0.000302672,0.0044544
18,-0.805398,7.88941,5.38717,2.01667,0.261453,-0.00289693,-0.00454974,-0.000136375,0.00539546
19,-0.772679,8.03619,4.35223,2.01667,0.192996,-0.00228783,-0.00333714,5.11408e-05,0.0040464
20,-0.728507,7.90175,3.59333,2.01667,0.0964978,-0.00170013,-0.00435078,0.000261188,0.00467846
21,-0.706421,7.83453,3.21388,2.01667,0.0352984,-0.00140628,-0.00485754,0.000366211,0.00507025
22,-0.692639,7.73326,3.11645,2.01667,0.0284585,-0.00119817,-0.00427127,-0.000229001,0.00444205
23,-0.706421,7.83453,3.21388,2.01667,0.0408609,-0.00140628,-0.00485754,0.000366211,0.00507025
24,-1.5433,7.93571,5.1062,2.01667,0.221259,-0.00276944,-0.00347567,-0.000302672,0.0044544
25,-2.40421,7.91978,5.31085,2.01667,0.248715,-0.00284481,-0.00253499,-0.000537276,0.00384809
26,-2.29747,8.16794,4.35336,2.01667,0.194548,-0.00278103,-0.00204754,-0.000404358,0.00347708
27,-2.40947,8.1822,3.5834,2.01667,0.0972745,-0.00249517,-0.00122547,-0.00043267,0.00281334
28,-2.46547,8.18933,3.19842,2.01667,0.0289938,-0.00235224,-0.000814438,-0.000446796,0.00252902
29,-2.51687,8.25146,3.11507,2.01667,0.0233755,-0.0021615,-0.000666857,-0.000455797,0.0023075
30,-2.46547,8.18933,3.19842,2.01667,0.0335627,-0.00235224,-0.000814438,-0.000446796,0.00252902
1,-1.60068,8.08206,3.74639,2.03333,0.129275,-0.00178644,-0.00203228,-0.000361323,0.00272985
2,-1.261,7.98655,3.36838,2.03333,0.363239,-0.00125962,-0.00181556,5.47171e-05,0.00221041
3,-1.27774,7.98947,1.91553,2.03333,0.419434,-0.0034641,-0.0115225,-7.57873e-05,0.0120322
4,-1.20747,8.50217,0.319598,2.03333,0.100718,-0.00213125,-0.000699759,0.00329646,0.0039873
5,-1.22265,8.10057,0.291489,2.03333,0.0512692,-0.00112361,-0.000642061,0.00166788,0.00211106
6,-1.60068,8.08206,3.74639,2.03333,0.13724,-0.00178644,-0.00203228,-0.000361323,0.00272985
7,-1.9602,8.0122,3.33746,2.03333,0.374499,-0.00123289,-0.00209641,-0.00083971,0.00257295
8,-1.87135,8.03069,1.84222,2.03333,0.387506,-0.000611991,-0.0017128,-0.000798821,0.00198654
9,-1.78516,8.39497,0.338075,2.03333,0.099977,-4.27961e-05,0.000276804,-0.000290424,0.000403482
10,-1.77166,8.00784,0.23873,2.03333,0.0501941,0.000195384,0.000293493,-0.000324145,0.00047894
11,-1.60068,8.08206,3.74639,2.03333,0.11406,-0.00178644,-0.00203228,-0.000361323,0.00272985
12,-1.59226,8.0296,4.19953,2.03333,0.113686,-0.00214848,-0.00257754,-0.000415802,0.00338121
13,-1.55918,7.99348,4.65163,2.03333,0.114573,-0.00243965,-0.00313497,-0.00043726,0.00399638
14,-1.55433,7.92186,5.10426,2.03333,0.0897652,-0.00275791,-0.00346231,-0.000484705,0.00445293
15,-1.55296,7.8956,5.46236,2.03333,0.0888914,-0.00275233,-0.00368547,-0.000500798,0.00462697
16,-1.56248,7.72095,5.77193,2.03333,0.0904989,-0.00240454,-0.00381649,-0.000563145,0.00454582
17,-1.55433,7.92186,5.10426,2.03333,0.197736,-0.00275791,-0.00346231,-0.000484705,0.00445293
18,-0.817243,7.87119,5.38661,2.03333,0.261453,-0.00296117,-0.00455475,-0.000140548,0.00543452
19,-0.781491,8.02626,4.35298,2.03333,0.192996,-0.00220315,-0.00248337,0.000186801,0.00332504
20,-0.735315,7.88826,3.59483,2.03333,0.0964978,-0.00170204,-0.00337148,0.000376105,0.00379543
21,-0.712227,7.81926,3.21576,2.03333,0.0352984,-0.00145149,-0.00381565,0.000470757,0.00410946
22,-0.697965,7.71868,3.1177,2.03333,0.0284585,-0.00133169,-0.0036453,0.00031215,0.00389346
23,-0.712227,7.81926,3.21576,2.03333,0.0408609,-0.00145149,-0.00381565,0.000470757,0.00410946
24,-1.55433,7.92186,5.10426,2.03333,0.221259,-0.00275791,-0.00346231,-0.000484705,0.00445293
25,-2.41572,7.90953,5.3071,2.03333,0.248715,-0.00287956,-0.00256407,-0.000936627,0.00396782
26,-2.30927,8.15947,4.35005,2.03333,0.194548,-0.00295025,-0.00211692,-0.000828147,0.0037244
27,-2.42049,8.1756,3.58002,2.03333,0.0972745,-0.00275415,-0.00165129,-0.000847399,0.00332117
28,-2.47609,8.18366,3.195,2.03333,0.0289938,-0.0026561,-0.00141859,-0.000857055,0.00313079
29,-2.52654,8.24627,3.11142,2.03333,0.0233755,-0.00241786,-0.00129819,-0.000912428,0.00289204
30,-2.47609,8.18366,3.195,2.03333,0.0335627,-0.0026561,-0.00141859,-0.000857055,0.00313079
1,-1.60728,8.07438,3.74436,2.05,0.129275,-0.00164929,-0.00191903,-0.000507951,0.00258086
2,-1.26689,7.98105,3.36644,2.05,0.363239,-0.00147262,-0.00137472,-0.000485003,0.00207213
3,-1.29334,7.93207,1.91456,2.05,0.419434,-0.00389922,-0.0143492,-0.000243187,0.0148716
4,-1.21615,8.49749,0.336854,2.05,0.100718,-0.00216922,-0.00117135,0.00431386,0.0049686
5,-1.22856,8.09662,0.298661,2.05,0.0512692,-0.00147825,-0.000986814,0.00179299,0.00252465
6,-1.60728,8.07438,3.74436,2.05,0.13724,-0.00164929,-0.00191903,-0.000507951,0.00258086
7,-1.96618,8.0035,3.33507,2.05,0.374499,-0.00149509,-0.00217605,-0.000599086,0.00270728
8,-1.87362,8.02393,1.84007,2.05,0.387506,-0.00056842,-0.0016911,-0.000536501,0.001863
9,-1.78498,8.39589,0.337952,2.05,0.099977,4.47631e-05,0.000228167,-3.0756e-05,0.000234541
10,-1.76928,8.00867,0.239257,2.05,0.0501941,0.000595361,0.000207424,0.000131708,0.00064407
11,-1.60728,8.07438,3.74436,2.05,0.11406,-0.00164929,-0.00191903,-0.000507951,0.00258086
12,-1.60075,8.01952,4.19724,2.05,0.113686,-0.00212356,-0.0025208,-0.00057137,0.00334521
13,-1.56973,7.98106,4.64929,2.05,0.114573,-0.00263724,-0.00310504,-0.000583172,0.00411539
14,-1.56592,7.90799,5.10171,2.05,0.0897652,-0.00289583,-0.00346565,-0.000638366,0.00456115
15,-1.56449,7.88001,5.45967,2.05,0.0888914,-0.00288066,-0.00389588,-0.00067091,0.00489144
16,-1.57305,7.70486,5.76899,2.05,0.0904989,-0.00264195,-0.00402141,-0.000734806,0.00486739
17,-1.56592,7.90799,5.10171,2.05,0.197736,-0.00289583,-0.00346565,-0.000638366,0.00456115
18,-0.829498,7.85387,5.38517,2.05,0.261453,-0.00306377,-0.00433028,-0.000361204,0.00531681
19,-0.789877,8.01977,4.35335,2.05,0.192996,-0.00209641,-0.00162315,9.47714e-05,0.00265303
20,-0.742086,7.87848,3.59592,2.05,0.0964978,-0.00169274,-0.00244665,0.000271559,0.00298751
21,-0.71819,7.80783,3.2172,2.05,0.0352984,-0.00149091,-0.00285828,0.000359952,0.00324378
22,-0.703358,7.7074,3.11907,2.05,0.0284585,-0.00134805,-0.0028193,0.000341117,0.00314357
23,-0.71819,7.80783,3.2172,2.05,0.0408609,-0.00149091,-0.00285828,0.000359952,0.00324378
24,-1.56592,7.90799,5.10171,2.05,0.221259,-0.00289583,-0.00346565,-0.000638366,0.00456115
25,-2.4277,7.89803,5.30302,2.05,0.248715,-0.00299287,-0.00287461,-0.0010196,0.0042732
26,-2.32176,8.15072,4.34664,2.05,0.194548,-0.00312245,-0.00218725,-0.000853419,0.00390667
27,-2.43253,8.16721,3.57655,2.05,0.0972745,-0.00301152,-0.00209689,-0.000867486,0.00377078
28,-2.48792,8.17545,3.1915,2.05,0.0289938,-0.00295609,-0.00205159,-0.000874519,0.00370301
29,-2.53762,8.23844,3.10776,2.05,0.0233755,-0.00276965,-0.0019567,-0.000914931,0.00351237
30,-2.48792,8.17545,3.1915,2.05,0.0335627,-0.00295609,-0.00205159,-0.000874519,0.00370301
1,-1.61261,8.06797,3.74219,2.06667,0.129275,-0.00133264,-0.00160289,-0.000541806,0.00215377
2,-1.27194,7.97728,3.36389,2.06667,0.363239,-0.00126201,-0.000944495,-0.000638366,0.00170066
3,-1.31008,7.86285,1.91595,2.06667,0.419434,-0.00418481,-0.0173051,0.000348657,0.0178074
4,-1.22671,8.48938,0.361824,2.06667,0.100718,-0.00263983,-0.00202656,0.00624269,0.00707438
5,-1.23732,8.09014,0.308909,2.06667,0.0512692,-0.0021883,-0.00162053,0.00256193,0.00373875
6,-1.61261,8.06797,3.74219,2.06667,0.13724,-0.00133264,-0.00160289,-0.000541806,0.00215377
7,-1.97139,7.99492,3.33318,2.06667,0.374499,-0.00130373,-0.00214338,-0.000472128,0.00255279
8,-1.87531,8.01692,1.83843,2.06667,0.387506,-0.000421524,-0.00175095,-0.000410974,0.00184727
9,-1.7851,8.39681,0.338388,2.06667,0.099977,-2.86996e-05,0.000231743,0.000108957,0.000257682
10,-1.76715,8.00948,0.240534,2.06667,0.0501941,0.00053215,0.000202656,0.000319295,0.000652842
11,-1.61261,8.06797,3.74219,2.06667,0.11406,-0.00133264,-0.00160289,-0.000541806,0.00215377
12,-1.60866,8.0099,4.19471,2.06667,0.113686,-0.00197732,-0.00240469,-0.000634432,0.00317724
13,-1.58048,7.96829,4.64666,2.06667,0.114573,-0.00268796,-0.00319302,-0.000657678,0.00422529
14,-1.57761,7.89352,5.09881,2.06667,0.0897652,-0.00292227,-0.0036186,-0.000725508,0.00470747
15,-1.576,7.864,5.45665,2.06667,0.0888914,-0.00287876,-0.00400305,-0.000756621,0.0049884
16,-1.58368,7.6886,5.76584,2.06667,0.0904989,-0.00265852,-0.00406611,-0.000786662,0.00492136
17,-1.57761,7.89352,5.09881,2.06667,0.197736,-0.00292227,-0.0036186,-0.000725508,0.00470747
18,-0.841769,7.83899,5.38369,2.06667,0.261453,-0.00306769,-0.00372088,-0.000368237,0.00483645
19,-0.799522,8.01282,4.35329,2.06667,0.192996,-0.00241135,-0.00173759,-1.5378e-05,0.00297222
20,-0.749523,7.87085,3.59613,2.06667,0.0964978,-0.00185916,-0.00190592,5.17368e-05,0.00266302
21,-0.724523,7.79987,3.21754,2.06667,0.0352984,-0.00158307,-0.0019902,8.52942e-05,0.00254446
22,-0.709052,7.69904,3.11993,2.06667,0.0284585,-0.00142363,-0.00209224,0.000214934,0.00253976
23,-0.724523,7.79987,3.21754,2.06667,0.0408609,-0.00158307,-0.0019902,8.52942e-05,0.00254446
24,-1.57761,7.89352,5.09881,2.06667,0.221259,-0.00292227,-0.0036186,-0.000725508,0.00470747
25,-2.43982,7.88202,5.29817,2.06667,0.248715,-0.00303102,-0.00400138,-0.00121379,0.00516443
26,-2.33509,8.13916,4.34283,2.06667,0.194548,-0.00333238,-0.00289202,-0.000951171,0.00451367
27,-2.44526,8.15551,3.57265,2.06667,0.0972745,-0.00318235,-0.00292373,-0.000973403,0.00442979
28,-2.50035,8.16369,3.18756,2.06667,0.0289938,-0.00310731,-0.0029397,-0.00098449,0.00438935
29,-2.54932,8.22659,3.10332,2.06667,0.0233755,-0.00292492,-0.00296426,-0.00110996,0.00430975
30,-2.50035,8.16369,3.18756,2.06667,0.0335627,-0.00310731,-0.0029397,-0.00098449,0.00438935
1,-1.61737,8.06178,3.73939,2.08333,0.129275,-0.00119039,-0.00154662,-0.000699937,0.0020734
2,-1.2762,7.97316,3.36105,2.08333,0.363239,-0.00106642,-0.00102973,-0.000710726,0.00164399
3,-1.32697,7.78416,1.92133,2.08333,0.419434,-0.00422439,-0.0196719,0.00134531,0.0201653
4,-1.23935,8.47629,0.395526,2.08333,0.100718,-0.00315896,-0.00327301,0.00842547,0.00957498
5,-1.24566,8.08016,0.322372,2.08333,0.0512692,-0.00208563,-0.00249386,0.00336569,0.00467943
6,-1.61737,8.06178,3.73939,2.08333,0.13724,-0.00119039,-0.00154662,-0.000699937,0.0020734
7,-1.97579,7.98544,3.33066,2.08333,0.374499,-0.00109869,-0.00237215,-0.000629544,0.00268896
8,-1.87577,8.00968,1.8362,2.08333,0.387506,-0.000115812,-0.00181127,-0.00055638,0.00189833
9,-1.78451,8.3985,0.338516,2.08333,0.099977,0.000146776,0.000421047,3.18885e-05,0.000447036
10,-1.76541,8.01085,0.242133,2.08333,0.0501941,0.000435382,0.000342607,0.000399671,0.000683136
11,-1.61737,8.06178,3.73939,2.08333,0.11406,-0.00119039,-0.00154662,-0.000699937,0.0020734
12,-1.61603,8.00029,4.19147,2.08333,0.113686,-0.00184235,-0.00240207,-0.000809193,0.00313352
13,-1.59064,7.95511,4.64325,2.08333,0.114573,-0.00253999,-0.00329411,-0.000853539,0.00424632
14,-1.58855,7.87862,5.09511,2.08333,0.0897652,-0.00273493,-0.0037235,-0.000924349,0.00471155
15,-1.58725,7.84772,5.45283,2.08333,0.0888914,-0.00281176,-0.00407088,-0.000953436,0.00503856
16,-1.59386,7.67203,5.76189,2.08333,0.0904989,-0.00254357,-0.00414193,-0.00098753,0.00495989
17,-1.58855,7.87862,5.09511,2.08333,0.197736,-0.00273493,-0.0037235,-0.000924349,0.00471155
18,-0.853169,7.82827,5.38194,2.08333,0.261453,-0.00284995,-0.00268114,-0.00043714,0.00393723
19,-0.809444,8.00737,4.35251,2.08333,0.192996,-0.00248049,-0.00136185,-0.000195742,0.00283651
20,-0.755588,7.8655,3.59559,2.08333,0.0964978,-0.00151643,-0.0013392,-0.000133753,0.00202754
21,-0.72866,7.79456,3.21713,2.08333,0.0352984,-0.00103439,-0.00132775,-0.000102758,0.00168626
22,-0.713484,7.69325,3.11997,2.08333,0.0284585,-0.00110796,-0.00144696,9.41753e-06,0.00182246
23,-0.72866,7.79456,3.21713,2.08333,0.0408609,-0.00103439,-0.00132775,-0.000102758,0.00168626
24,-1.58855,7.87862,5.09511,2.08333,0.221259,-0.00273493,-0.0037235,-0.000924349,0.00471155
25,-2.45123,7.86019,5.29189,2.08333,0.248715,-0.00285286,-0.0054574,-0.00156903,0.00635483
26,-2.34742,8.12214,4.33776,2.08333,0.194548,-0.00308204,-0.00425506,-0.00126719,0.00540465
27,-2.45719,8.13868,3.56753,2.08333,0.0972745,-0.00298113,-0.00420856,-0.00128061,0.00531405
28,-2.51207,8.14695,3.18241,2.08333,0.0289938,-0.0029307,-0.00418544,-0.00128734,0.00526917
29,-2.5607,8.20988,3.098,2.08333,0.0233755,-0.0028469,-0.00417733,-0.00132966,0.00522713
30,-2.51207,8.14695,3.18241,2.08333,0.0335627,-0.0029307,-0.00418544,-0.00128734,0.00526917
1,-1.62209,8.05411,3.73583,2.1,0.129275,-0.00118136,-0.00191903,-0.000891805,0.00242355
2,-1.28124,7.96723,3.35679,2.1,0.363239,-0.00125998,-0.00148237,-0.00106382,0.00221736
3,-1.34271,7.70113,1.92974,2.1,0.419434,-0.00393519,-0.0207591,0.00210106,0.021233
4,-1.2527,8.45417,0.433201,2.1,0.100718,-0.00333869,-0.00552869,0.0094187,0.0114204
5,-1.26103,8.06118,0.34494,2.1,0.0512692,-0.00384352,-0.00474668,0.005642,0.00831479
6,-1.62209,8.05411,3.73583,2.1,0.13724,-0.00118136,-0.00191903,-0.000891805,0.00242355
7,-1.98097,7.97441,3.32814,2.1,0.374499,-0.00129598,-0.0027566,-0.000631034,0.00311072
8,-1.87629,8.00233,1.83406,2.1,0.387506,-0.000129819,-0.00183702,-0.000535071,0.00191775
9,-1.78318,8.39989,0.338787,2.1,0.099977,0.000332743,0.000348806,6.77705e-05,0.000486802
10,-1.76312,8.01186,0.244169,2.1,0.0501941,0.000572264,0.000252247,0.000509106,0.000806414
11,-1.62209,8.05411,3.73583,2.1,0.11406,-0.00118136,-0.00191903,-0.000891805,0.00242355
12,-1.6227,7.9896,4.18748,2.1,0.113686,-0.00166658,-0.00267339,-0.00099659,0.00330419
13,-1.60008,7.94116,4.63907,2.1,0.114573,-0.00235897,-0.00348675,-0.00104403,0.0043373
14,-1.59933,7.86311,5.09067,2.1,0.0897652,-0.00269613,-0.00387931,-0.00111008,0.00485288
15,-1.59856,7.83019,5.44822,2.1,0.0888914,-0.00282794,-0.0043813,-0.00115442,0.00534095
16,-1.6041,7.65438,5.75723,2.1,0.0904989,-0.00256017,-0.00441253,-0.00116694,0.00523323
17,-1.59933,7.86311,5.09067,2.1,0.197736,-0.00269613,-0.00387931,-0.00111008,0.00485288
18,-0.864818,7.81634,5.38031,2.1,0.261453,-0.0029124,-0.00298142,-0.000407338,0.00418771
19,-0.820382,7.99898,4.35153,2.1,0.192996,-0.00273433,-0.00209808,-0.000244379,0.00345518
20,-0.762003,7.85587,3.59518,2.1,0.0964978,-0.0016036,-0.00240672,-0.00010246,0.00289384
21,-0.732813,7.78432,3.217,2.1,0.0352984,-0.00103824,-0.00256109,-3.14713e-05,0.00276372
22,-0.717983,7.68383,3.11893,2.1,0.0284585,-0.00112471,-0.00235438,-0.000258505,0.00262201
23,-0.732813,7.78432,3.217,2.1,0.0408609,-0.00103824,-0.00256109,-3.14713e-05,0.00276372
24,-1.59933,7.86311,5.09067,2.1,0.221259,-0.00269613,-0.00387931,-0.00111008,0.00485288
25,-2.46267,7.83859,5.28387,2.1,0.248715,-0.00286031,-0.00539994,-0.00200391,0.00643089
26,-2.36079,8.10506,4.33079,2.1,0.194548,-0.00334102,-0.00426984,-0.0017426,0.00569479
27,-2.47028,8.12104,3.56051,2.1,0.0972745,-0.00327384,-0.00440955,-0.00175512,0.00576564
28,-2.52503,8.12904,3.17536,2.1,0.0289938,-0.00324023,-0.00447917,-0.00176132,0.00580209
29,-2.57404,8.1921,3.09127,2.1,0.0233755,-0.00333452,-0.0044446,-0.00168091,0.00580508
30,-2.52503,8.12904,3.17536,2.1,0.0335627,-0.00324023,-0.00447917,-0.00176132,0.00580209
1,-1.62712,8.04573,3.73273,2.11667,0.129275,-0.0012576,-0.00209427,-0.000773311,0.00256233
2,-1.28743,7.96043,3.3523,2.11667,0.363239,-0.00154775,-0.00170052,-0.00112259,0.00255881
3,-1.35647,7.61705,1.94219,2.11667,0.419434,-0.00343999,-0.0210195,0.00311452,0.0215256
4,-1.26757,8.41865,0.471029,2.11667,0.100718,-0.0037168,-0.00888038,0.00945699,0.0134948
5,-1.26716,8.02916,0.368055,2.11667,0.0512692,-0.00153032,-0.00800371,0.00577892,0.00998986
6,-1.62712,8.04573,3.73273,2.11667,0.13724,-0.0012576,-0.00209427,-0.000773311,0.00256233
7,-1.98732,7.96273,3.32687,2.11667,0.374499,-0.00158712,-0.00292051,-0.000316799,0.00333897
8,-1.87853,7.99591,1.8332,2.11667,0.387506,-0.000559837,-0.00160587,-0.000216514,0.00171438
9,-1.78302,8.40028,0.339901,2.11667,0.099977,3.89218e-05,9.82285e-05,0.000278562,0.000297927
10,-1.76185,8.01204,0.246391,2.11667,0.0501941,0.000319541,4.60148e-05,0.0005554,0.000642411
11,-1.62712,8.04573,3.73273,2.11667,0.11406,-0.0012576,-0.00209427,-0.000773311,0.00256233
12,-1.62869,7.97815,4.18394,2.11667,0.113686,-0.00149828,-0.00286162,-0.000886083,0.00334946
13,-1.6087,7.92625,4.63527,2.11667,0.114573,-0.00215495,-0.00372732,-0.00095129,0.00440927
14,-1.61009,7.84636,5.08654,2.11667,0.0897652,-0.00268862,-0.00418806,-0.00103223,0.00508272
15,-1.60962,7.81084,5.44384,2.11667,0.0888914,-0.00276631,-0.00483882,-0.00109446,0.00568019
16,-1.61415,7.63472,5.75269,2.11667,0.0904989,-0.00251353,-0.00491452,-0.00113344,0.00563516
17,-1.61009,7.84636,5.08654,2.11667,0.197736,-0.00268862,-0.00418806,-0.00103223,0.00508272
18,-0.876975,7.8017,5.38005,2.11667,0.261453,-0.0030393,-0.00366008,-6.69956e-05,0.00475795
19,-0.832407,7.98727,4.3518,2.11667,0.192996,-0.0030062,-0.00292766,6.55651e-05,0.00419676
20,-0.770544,7.84437,3.59568,2.11667,0.0964978,-0.00213535,-0.00287426,0.000124753,0.00358282
21,-0.739613,7.77292,3.21762,2.11667,0.0352984,-0.00169992,-0.00284755,0.000154316,0.00331996
22,-0.723783,7.67339,3.11874,2.11667,0.0284585,-0.0014502,-0.00260997,-4.79817e-05,0.00298619
23,-0.739613,7.77292,3.21762,2.11667,0.0408609,-0.00169992,-0.00284755,0.000154316,0.00331996
24,-1.61009,7.84636,5.08654,2.11667,0.221259,-0.00268862,-0.00418806,-0.00103223,0.00508272
25,-2.47436,7.81718,5.27487,2.11667,0.248715,-0.00292146,-0.00535417,-0.00225079,0.00650139
26,-2.37635,8.08915,4.32294,2.11667,0.194548,-0.00389063,-0.00397706,-0.00196326,0.00589987
27,-2.48549,8.10267,3.55256,2.11667,0.0972745,-0.00380278,-0.00459385,-0.00198746,0.00628606
28,-2.54007,8.10943,3.16737,2.11667,0.0289938,-0.00375885,-0.00490236,-0.00199962,0.00649312
29,-2.58949,8.17252,3.08354,2.11667,0.0233755,-0.0038619,-0.00489521,-0.00193387,0.00652819
30,-2.54007,8.10943,3.16737,2.11667,0.0335627,-0.00375885,-0.00490236,-0.00199962,0.00649312
1,-1.63202,8.03485,3.73111,2.13333,0.129275,-0.00122368,-0.00272059,-0.000406444,0.00301069
2,-1.29415,7.94782,3.34944,2.13333,0.363239,-0.00167948,-0.0031507,-0.000714421,0.00364115
3,-1.36767,7.53379,1.95867,2.13333,0.419434,-0.00279817,-0.0208162,0.00411963,0.0214036
4,-1.28316,8.36756,0.505239,2.13333,0.100718,-0.00389764,-0.0127721,0.00855255,0.0158576
5,-1.27949,7.97809,0.402279,2.13333,0.0512692,-0.00308439,-0.0127686,0.00855593,0.0156766
6,-1.63202,8.03485,3.73111,2.13333,0.13724,-0.00122368,-0.00272059,-0.000406444,0.00301069
7,-1.99416,7.9497,3.32742,2.13333,0.374499,-0.00170872,-0.00325656,0.000137687,0.0036802
8,-1.88166,7.98975,1.83419,2.13333,0.387506,-0.00078246,-0.00153875,0.000248432,0.00174405
9,-1.7822,8.39991,0.342731,2.13333,0.099977,0.000204623,-9.25064e-05,0.000707567,0.000742347
10,-1.76012,8.01161,0.249665,2.13333,0.0501941,0.000432312,-0.000106335,0.000818565,0.0009318
11,-1.63202,8.03485,3.73111,2.13333,0.11406,-0.00122368,-0.00272059,-0.000406444,0.00301069
12,-1.6347,7.96497,4.18196,2.13333,0.113686,-0.00150219,-0.00329506,-0.000495315,0.00365504
13,-1.61696,7.90965,4.63297,2.13333,0.114573,-0.00206542,-0.00415194,-0.000573635,0.00467265
14,-1.61984,7.82769,5.08387,2.13333,0.0897652,-0.00243884,-0.00466573,-0.000667572,0.00530685
15,-1.62042,7.79061,5.44101,2.13333,0.0888914,-0.00269872,-0.00505686,-0.000707269,0.00577539
16,-1.62401,7.61356,5.74934,2.13333,0.0904989,-0.00246435,-0.00529146,-0.000838399,0.00589708
17,-1.61984,7.82769,5.08387,2.13333,0.197736,-0.00243884,-0.00466573,-0.000667572,0.00530685
18,-0.887801,7.78801,5.38074,2.13333,0.261453,-0.00270638,-0.00342119,0.000174403,0.00436571
19,-0.843137,7.97696,4.35311,2.13333,0.192996,-0.0026827,-0.00257671,0.000329137,0.00373425
20,-0.778351,7.83657,3.59677,2.13333,0.0964978,-0.00195166,-0.00195038,0.000272989,0.00277264
21,-0.745958,7.76638,3.2186,2.13333,0.0352984,-0.00158615,-0.00163722,0.000244915,0.00229268
