id,x,y,z,index,time,u,v,r,z_offset
11,-4.532040575,-9.660870565,34.93370127,742,6.031746032,3.789857804,1.079922475,5.594265014,30
11,-3.983403307,-10.8827638,34.82067312,743,6.19047619,3.889590904,1.079922475,5.466103744,30
11,-3.502817442,-11.99649925,34.69479468,744,6.349206349,3.989324005,1.079922475,5.323371675,30
11,-3.094616667,-12.99100809,34.55731697,745,6.507936508,4.089057105,1.079922475,5.167487344,30
11,-2.758907473,-13.85640646,34.40960632,746,6.666666667,4.188790205,1.079922475,5,30
11,-2.491724754,-14.58409364,34.25313074,747,6.825396825,4.288523305,1.079922475,4.822574206,30
11,-2.285360753,-15.16683754,34.08944536,748,6.984126984,4.388256405,1.079922475,4.636973301,30
11,-2.128852618,-15.59884659,33.92017694,749,7.142857143,4.487989505,1.079922475,4.445041868,30
11,-2.008607415,-15.87582731,33.74700777,750,7.301587302,4.587722605,1.079922475,4.248687409,30
11,-1.909137934,-15.99502691,33.57165887,751,7.46031746,4.687455705,1.079922475,4.049861383,30
11,-1.81387814,-15.95526075,33.39587294,752,7.619047619,4.787188805,1.079922475,3.850539813,30
11,-1.706043943,-15.75692405,33.22139702,753,7.777777778,4.886921906,1.079922475,3.652703645,30
11,-1.569503123,-15.40198795,33.04996512,754,7.936507937,4.986655006,1.079922475,3.458319064,30
11,-1.389617881,-14.89397998,32.88328102,755,8.095238095,5.086388106,1.079922475,3.269317951,30
11,-1.15402459,-14.23794894,32.7230013,756,8.253968254,5.186121206,1.079922475,3.087578685,30
11,-0.853317844,-13.44041477,32.57071888,757,8.412698413,5.285854306,1.079922475,2.914907472,30
11,-0.481609757,-12.50930372,32.42794723,758,8.571428571,5.385587406,1.079922475,2.753020396,30
11,-0.03694047,-11.45386959,32.29610526,759,8.73015873,5.485320506,1.079922475,2.603526364,30
11,0.478478154,-10.28460175,32.17650329,760,8.888888889,5.585053606,1.079922475,2.467911114,30
11,1.058196977,-9.013120929,32.07032997,761,9.047619048,5.684786706,1.079922475,2.347522451,30
11,1.691646291,-7.652063658,31.9786405,762,9.206349206,5.784519807,1.079922475,2.243556853,30
11,2.364431535,-6.21495674,31.90234613,763,9.365079365,5.884252907,1.079922475,2.157047576,30
11,3.058797518,-4.716082791,31.8422051,764,9.523809524,5.983986007,1.079922475,2.088854388,30
11,3.754243816,-3.170338291,31.79881514,765,9.682539683,6.083719107,1.079922475,2.039655024,30
11,4.428267796,-1.593085546,31.77260746,766,9.841269841,6.183452207,1.079922475,2.009938449,30
11,5.057206526,-3.92048E-15,31.76384253,767,10,6.283185307,1.079922475,2,30
12,6.765366865,0,31.84775907,768,0,0,1.178097245,2,30
12,7.329971047,1.66967016,31.85694099,769,0.158730159,0.0997331,1.178097245,2.009938449,30
12,7.811405292,3.324999715,31.88439553,770,0.317460317,0.1994662,1.178097245,2.039655024,30
12,8.187253211,4.951701225,31.92984982,771,0.476190476,0.2991993,1.178097245,2.088854388,30
12,8.437105443,6.535596602,31.99285211,772,0.634920635,0.3989324,1.178097245,2.157047576,30
12,8.543423695,8.062679151,32.07277626,773,0.793650794,0.498665501,1.178097245,2.243556853,30
12,8.492312063,9.519183981,32.16882794,774,0.952380952,0.598398601,1.178097245,2.347522451,30
12,8.274164272,10.89166882,32.28005257,775,1.111111111,0.698131701,1.178097245,2.467911114,30
12,7.884160233,12.16710663,32.40534472,776,1.26984127,0.797864801,1.178097245,2.603526364,30
12,7.32259106,13.33299078,32.5434592,777,1.428571429,0.897597901,1.178097245,2.753020396,30
12,6.594998334,14.3774526,32.69302335,778,1.587301587,0.997331001,1.178097245,2.914907472,30
12,5.712120602,15.28939051,32.85255075,779,1.746031746,1.097064101,1.178097245,3.087578685,30
12,4.689647562,16.05860899,33.02045594,780,1.904761905,1.196797201,1.178097245,3.269317951,30
12,3.54778991,16.67596474,33.1950702,781,2.063492063,1.296530301,1.178097245,3.458319064,30
12,2.310679984,17.13351705,33.37465814,782,2.222222222,1.396263402,1.178097245,3.652703645,30
12,1.005624977,17.42467824,33.55743492,783,2.380952381,1.495996502,1.178097245,3.850539813,30
12,-0.337759764,17.54436006,33.74158404,784,2.53968254,1.595729602,1.178097245,4.049861383,30
12,-1.688505134,17.48911129,33.92527534,785,2.698412698,1.695462702,1.178097245,4.248687409,30
12,-3.015294694,17.25724175,34.1066832,786,2.857142857,1.795195802,1.178097245,4.445041868,30
12,-4.287485419,16.84892784,34.28400473,787,3.015873016,1.894928902,1.178097245,4.636973301,30
12,-5.476104494,16.26629523,34.4554776,788,3.174603175,1.994662002,1.178097245,4.822574206,30
12,-6.554784792,15.51347433,34.61939766,789,3.333333333,2.094395102,1.178097245,5,30
12,-7.500604068,14.59662507,34.77413579,790,3.492063492,2.194128203,1.178097245,5.167487344,30
12,-8.294796632,13.52392813,34.91815413,791,3.650793651,2.293861303,1.178097245,5.323371675,30
12,-8.923311249,12.30554053,35.05002137,792,3.80952381,2.393594403,1.178097245,5.466103744,30
12,-9.377194992,10.95351469,35.16842695,793,3.968253968,2.493327503,1.178097245,5.594265014,30
12,-9.652789542,9.481680906,35.27219409,794,4.126984127,2.593060603,1.178097245,5.706581763,30
12,-9.75173374,7.905494255,35.36029152,795,4.285714286,2.692793703,1.178097245,5.801937736,30
12,-9.680773693,6.241848232,35.43184369,796,4.444444444,2.792526803,1.178097245,5.879385242,30
12,-9.45138922,4.508858109,35.48613947,797,4.603174603,2.892259903,1.178097245,5.938154572,30
12,-9.079252493,2.725618205,35.52263925,798,4.761904762,2.991993003,1.178097245,5.977661652,30
12,-8.583541199,0.911937914,35.54098028,799,4.920634921,3.091726104,1.178097245,5.997513842,30
12,-7.98898717,-0.797534171,35.54098028,800,5.079365079,3.191459204,1.178097245,5.997513842,30
12,-7.336271513,-2.384676259,35.52263925,801,5.238095238,3.291192304,1.178097245,5.977661652,30
12,-6.652135155,-3.948118363,35.48613947,802,5.396825397,3.390925404,1.178097245,5.938154572,30
12,-5.95973622,-5.472322293,35.43184369,803,5.555555556,3.490658504,1.178097245,5.879385242,30
12,-5.280624207,-6.942139826,35.36029152,804,5.714285714,3.590391604,1.178097245,5.801937736,30
12,-4.63394416,-8.342963254,35.27219409,805,5.873015873,3.690124704,1.178097245,5.706581763,30
12,-4.03575484,-9.660870565,35.16842695,806,6.031746032,3.789857804,1.178097245,5.594265014,30
12,-3.498487182,-10.8827638,35.05002137,807,6.19047619,3.889590904,1.178097245,5.466103744,30
12,-3.03056355,-11.99649925,34.91815413,808,6.349206349,3.989324005,1.178097245,5.323371675,30
12,-2.636191789,-12.99100809,34.77413579,809,6.507936508,4.089057105,1.178097245,5.167487344,30
12,-2.31534095,-13.85640646,34.61939766,810,6.666666667,4.188790205,1.178097245,5,30
12,-2.06389826,-14.58409364,34.4554776,811,6.825396825,4.288523305,1.178097245,4.822574206,30
12,-1.873999529,-15.16683754,34.28400473,812,6.984126984,4.388256405,1.178097245,4.636973301,30
12,-1.734518265,-15.59884659,34.1066832,813,7.142857143,4.487989505,1.178097245,4.445041868,30
12,-1.631692316,-15.87582731,33.92527534,814,7.301587302,4.587722605,1.178097245,4.248687409,30
12,-1.549861348,-15.99502691,33.74158404,815,7.46031746,4.687455705,1.178097245,4.049861383,30
12,-1.472284029,-15.95526075,33.55743492,816,7.619047619,4.787188805,1.178097245,3.850539813,30
12,-1.382000532,-15.75692405,33.37465814,817,7.777777778,4.886921906,1.178097245,3.652703645,30
12,-1.262704211,-15.40198795,33.1950702,818,7.936507937,4.986655006,1.178097245,3.458319064,30
12,-1.099585882,-14.89397998,33.02045594,819,8.095238095,5.086388106,1.178097245,3.269317951,30
12,-0.880115282,-14.23794894,32.85255075,820,8.253968254,5.186121206,1.178097245,3.087578685,30
12,-0.59472677,-13.44041477,32.69302335,821,8.412698413,5.285854306,1.178097245,2.914907472,30
12,-0.23738022,-12.50930372,32.5434592,822,8.571428571,5.385587406,1.178097245,2.753020396,30
12,0.194026957,-11.45386959,32.40534472,823,8.73015873,5.485320506,1.178097245,2.603526364,30
12,0.697414704,-10.28460175,32.28005257,824,8.888888889,5.585053606,1.178097245,2.467911114,30
12,1.266453451,-9.013120929,32.16882794,825,9.047619048,5.684786706,1.178097245,2.347522451,30
12,1.890679633,-7.652063658,32.07277626,826,9.206349206,5.784519807,1.178097245,2.243556853,30
12,2.555790353,-6.21495674,31.99285211,827,9.365079365,5.884252907,1.178097245,2.157047576,30
12,3.244106693,-4.716082791,31.92984982,828,9.523809524,5.983986007,1.178097245,2.088854388,30
12,3.935188353,-3.170338291,31.88439553,829,9.682539683,6.083719107,1.178097245,2.039655024,30
12,4.606576078,-1.593085546,31.85694099,830,9.841269841,6.183452207,1.178097245,2.009938449,30
12,5.234633135,-3.92048E-15,31.84775907,831,10,6.283185307,1.178097245,2,30
13,6.580569355,0,31.91388067,832,0,0,1.276272016,2,30
13,7.1451781,1.651178837,31.92339117,833,0.158730159,0.0997331,1.276272016,2.009938449,30
13,7.626680431,3.287656779,31.95182816,834,0.317460317,0.1994662,1.276272016,2.039655024,30
13,8.00282045,4.894811252,31.99890902,835,0.476190476,0.2991993,1.276272016,2.088854388,30
13,8.253447391,6.458178241,32.06416583,836,0.634920635,0.3989324,1.276272016,2.157047576,30
13,8.361366729,7.963536211,32.14695005,837,0.793650794,0.498665501,1.276272016,2.243556853,30
13,8.313094137,9.396995268,32.24643892,838,0.952380952,0.598398601,1.276272016,2.347522451,30
13,8.099481691,10.74509273,32.36164369,839,1.111111111,0.698131701,1.276272016,2.467911114,30
13,7.716190573,11.99489585,32.49141939,840,1.26984127,0.797864801,1.276272016,2.603526364,30
13,7.163990432,13.13411188,32.63447626,841,1.428571429,0.897597901,1.276272016,2.753020396,30
13,6.448872275,14.1512052,32.78939254,842,1.587301587,0.997331001,1.276272016,2.914907472,30
13,5.581968981,15.03552038,32.95462858,843,1.746031746,1.097064101,1.276272016,3.087578685,30
13,4.579285014,15.7774098,33.12854222,844,1.904761905,1.196797201,1.276272016,3.269317951,30
13,3.461244361,16.36836358,33.30940501,845,2.063492063,1.296530301,1.276272016,3.458319064,30
13,2.252072809,16.80113924,33.49541945,846,2.222222222,1.396263402,1.276272016,3.652703645,30
13,0.979037124,17.069888,33.68473686,847,2.380952381,1.495996502,1.276272016,3.850539813,30
13,-0.328430645,17.17027422,33.87547571,848,2.53968254,1.595729602,1.276272016,4.049861383,30
13,-1.6396911,17.09958455,34.06574036,849,2.698412698,1.695462702,1.276272016,4.248687409,30
13,-2.923901711,16.85682293,34.25363986,850,2.857142857,1.795195802,1.276272016,4.445041868,30
13,-4.151029635,16.44278784,34.43730679,851,3.015873016,1.894928902,1.276272016,4.636973301,30
13,-5.292835021,15.86012836,34.61491578,852,3.174603175,1.994662002,1.276272016,4.822574206,30
13,-6.323787904,15.11337598,34.78470168,853,3.333333333,2.094395102,1.276272016,5,30
13,-7.221884329,14.20894952,34.94497707,854,3.492063492,2.194128203,1.276272016,5.167487344,30
13,-7.96933129,13.15513106,35.09414908,855,3.650793651,2.293861303,1.276272016,5.323371675,30
13,-8.553075205,11.96201168,35.23073515,856,3.80952381,2.393594403,1.276272016,5.466103744,30
13,-8.96515471,10.64140631,35.35337784,857,3.968253968,2.493327503,1.276272016,5.594265014,30
13,-9.20286543,9.206738004,35.46085827,858,4.126984127,2.593060603,1.276272016,5.706581763,30
13,-9.268731696,7.67289273,35.55210824,859,4.285714286,2.692793703,1.276272016,5.801937736,30
13,-9.170287672,6.056046515,35.62622089,860,4.444444444,2.792526803,1.276272016,5.879385242,30
13,-8.919677746,4.373467731,35.68245963,861,4.603174603,2.892259903,1.276272016,5.938154572,30
13,-8.53309305,2.643297914,35.72026555,862,4.761904762,2.991993003,1.276272016,5.977661652,30
13,-8.030067254,0.884315178,35.73926291,863,4.920634921,3.091726104,1.276272016,5.997513842,30
13,-7.434824358,-0.797534171,35.73926291,864,5.079365079,3.191459204,1.276272016,5.997513842,30
13,-6.783943018,-2.384676259,35.72026555,865,5.238095238,3.291192304,1.276272016,5.977661652,30
13,-6.103457065,-3.948118363,35.68245963,866,5.396825397,3.390925404,1.276272016,5.938154572,30
13,-5.416488343,-5.472322293,35.62622089,867,5.555555556,3.490658504,1.276272016,5.879385242,30
13,-4.744532383,-6.942139826,35.55210824,868,5.714285714,3.590391604,1.276272016,5.801937736,30
13,-4.106663109,-8.342963254,35.46085827,869,5.873015873,3.690124704,1.276272016,5.706581763,30
13,-3.518851717,-9.660870565,35.35337784,870,6.031746032,3.789857804,1.276272016,5.594265014,30
13,-2.993426001,-10.8827638,35.23073515,871,6.19047619,3.889590904,1.276272016,5.466103744,30
13,-2.538690634,-11.99649925,35.09414908,872,6.349206349,3.989324005,1.276272016,5.323371675,30
13,-2.158722391,-12.99100809,34.94497707,873,6.507936508,4.089057105,1.276272016,5.167487344,30
13,-1.853347175,-13.85640646,34.78470168,874,6.666666667,4.188790205,1.276272016,5,30
13,-1.618298407,-14.58409364,34.61491578,875,6.825396825,4.288523305,1.276272016,4.822574206,30
13,-1.445548969,-15.16683754,34.43730679,876,6.984126984,4.388256405,1.276272016,4.636973301,30
13,-1.32380193,-15.59884659,34.25363986,877,7.142857143,4.487989505,1.276272016,4.445041868,30
13,-1.239118888,-15.87582731,34.06574036,878,7.301587302,4.587722605,1.276272016,4.248687409,30
13,-1.175659198,-15.99502691,33.87547571,879,7.46031746,4.687455705,1.276272016,4.049861383,30
13,-1.116498944,-15.95526075,33.68473686,880,7.619047619,4.787188805,1.276272016,3.850539813,30
13,-1.044495263,-15.75692405,33.49541945,881,7.777777778,4.886921906,1.276272016,3.652703645,30
13,-0.943159835,-15.40198795,33.30940501,882,7.936507937,4.986655006,1.276272016,3.458319064,30
13,-0.797504973,-14.89397998,33.12854222,883,8.095238095,5.086388106,1.276272016,3.269317951,30
13,-0.594826855,-14.23794894,32.95462858,884,8.253968254,5.186121206,1.276272016,3.087578685,30
13,-0.325392949,-13.44041477,32.78939254,885,8.412698413,5.285854306,1.276272016,2.914907472,30
13,0.016995437,-12.50930372,32.63447626,886,8.571428571,5.385587406,1.276272016,2.753020396,30
13,0.434589552,-11.45386959,32.49141939,887,8.73015873,5.485320506,1.276272016,2.603526364,30
13,0.925446619,-10.28460175,32.36164369,888,8.888888889,5.585053606,1.276272016,2.467911114,30
13,1.483361603,-9.013120929,32.24643892,889,9.047619048,5.684786706,1.276272016,2.347522451,30
13,2.097981494,-7.652063658,32.14695005,890,9.206349206,5.784519807,1.276272016,2.243556853,30
13,2.755098864,-6.21495674,32.06416583,891,9.365079365,5.884252907,1.276272016,2.157047576,30
13,3.437114239,-4.716082791,31.99890902,892,9.523809524,5.983986007,1.276272016,2.088854388,30
13,4.123649938,-3.170338291,31.95182816,893,9.682539683,6.083719107,1.276272016,2.039655024,30
13,4.792291889,-1.593085546,31.92339117,894,9.841269841,6.183452207,1.276272016,2.009938449,30
13,5.419430645,-3.92048E-15,31.91388067,895,10,6.283185307,1.276272016,2,30
14,6.390180644,0,31.96157056,896,0,0,1.374446786,2,30
14,6.954794091,1.632128044,31.97131805,897,0.158730159,0.0997331,1.374446786,2.009938449,30
14,7.436366568,3.249184001,32.00046362,898,0.317460317,0.1994662,1.374446786,2.039655024,30
14,7.812807524,4.836200027,32.04871764,899,0.476190476,0.2991993,1.374446786,2.088854388,30
14,8.064232615,6.378417524,32.11560051,900,0.634920635,0.3989324,1.374446786,2.157047576,30
14,8.173801481,7.861393621,32.20044754,901,0.793650794,0.498665501,1.374446786,2.243556853,30
14,8.128453826,9.271109636,32.30241547,902,0.952380952,0.598398601,1.374446786,2.347522451,30
14,7.919513945,10.59408186,32.42049089,903,1.111111111,0.698131701,1.374446786,2.467911114,30
14,7.543138852,11.81747468,32.55350033,904,1.26984127,0.797864801,1.374446786,2.603526364,30
14,7.000591211,12.92921574,32.70012188,905,1.428571429,0.897597901,1.374446786,2.753020396,30
14,6.298325053,13.91811251,32.85889834,906,1.587301587,0.997331001,1.374446786,2.914907472,30
14,5.447879516,14.7739692,33.02825173,907,1.746031746,1.097064101,1.374446786,3.087578685,30
14,4.465583356,15.4877027,33.20649892,908,1.904761905,1.196797201,1.374446786,3.269317951,30
14,3.372080306,16.05145569,33.39186843,909,2.063492063,1.296530301,1.374446786,3.458319064,30
14,2.191692426,16.45870507,33.58251797,910,2.222222222,1.396263402,1.374446786,3.652703645,30
14,0.951644834,16.70436329,33.77655277,911,2.380952381,1.495996502,1.374446786,3.850539813,30
14,-0.318819267,16.7848701,33.97204443,912,2.53968254,1.595729602,1.374446786,4.049861383,30
14,-1.589400157,16.69827235,34.16705007,913,2.698412698,1.695462702,1.374446786,4.248687409,30
14,-2.829743559,16.44428911,34.35963163,914,2.857142857,1.795195802,1.374446786,4.445041868,30
14,-4.01044527,16.02435974,34.54787516,915,3.015873016,1.894928902,1.374446786,4.636973301,30
14,-5.10402058,15.44167257,34.7299098,916,3.174603175,1.994662002,1.374446786,4.822574206,30
14,-6.085802016,14.70117234,34.9039264,917,3.333333333,2.094395102,1.374446786,5,30
14,-6.934731695,13.80954453,35.06819552,918,3.492063492,2.194128203,1.374446786,5.167487344,30
14,-7.634018727,12.77517574,35.22108458,919,3.650793651,2.293861303,1.374446786,5.323371675,30
14,-8.171637365,11.60808909,35.36107409,920,3.80952381,2.393594403,1.374446786,5.466103744,30
14,-8.54064781,10.31985483,35.48677278,921,3.968253968,2.493327503,1.374446786,5.594265014,30
14,-8.739328494,8.923476479,35.59693139,922,4.126984127,2.593060603,1.374446786,5.706581763,30
14,-8.771116029,7.433253655,35.69045513,923,4.285714286,2.692793703,1.374446786,5.801937736,30
14,-8.644356477,5.864623215,35.7664145,924,4.444444444,2.792526803,1.374446786,5.879385242,30
14,-8.371878904,4.233981006,35.8240546,925,4.603174603,2.892259903,1.374446786,5.938154572,30
14,-7.970409106,2.558486956,35.86280256,926,4.761904762,2.991993003,1.374446786,5.977661652,30
14,-7.459847501,0.855856693,35.8822733,927,4.920634921,3.091726104,1.374446786,5.997513842,30
14,-6.863894894,-0.797534171,35.8822733,928,5.079365079,3.191459204,1.374446786,5.997513842,30
14,-6.214903371,-2.384676259,35.86280256,929,5.238095238,3.291192304,1.374446786,5.977661652,30
14,-5.538178269,-3.948118363,35.8240546,930,5.396825397,3.390925404,1.374446786,5.938154572,30
14,-4.856804056,-5.472322293,35.7664145,931,5.555555556,3.490658504,1.374446786,5.879385242,30
14,-4.192220661,-6.942139826,35.69045513,932,5.714285714,3.590391604,1.374446786,5.801937736,30
14,-3.563428737,-8.342963254,35.59693139,933,5.873015873,3.690124704,1.374446786,5.706581763,30
14,-2.986309266,-9.660870565,35.48677278,934,6.031746032,3.789857804,1.374446786,5.594265014,30
14,-2.473083779,-10.8827638,35.36107409,935,6.19047619,3.889590904,1.374446786,5.466103744,30
14,-2.0319357,-11.99649925,35.22108458,936,6.349206349,3.989324005,1.374446786,5.323371675,30
14,-1.666806765,-12.99100809,35.06819552,937,6.507936508,4.089057105,1.374446786,5.167487344,30
14,-1.377375399,-13.85640646,34.9039264,938,6.666666667,4.188790205,1.374446786,5,30
14,-1.159216565,-14.58409364,34.7299098,939,6.825396825,4.288523305,1.374446786,4.822574206,30
14,-1.004135285,-15.16683754,34.54787516,940,6.984126984,4.388256405,1.374446786,4.636973301,30
14,-0.900659036,-15.59884659,34.35963163,941,7.142857143,4.487989505,1.374446786,4.445041868,30
14,-0.83466783,-15.87582731,34.16705007,942,7.301587302,4.587722605,1.374446786,4.248687409,30
14,-0.790135255,-15.99502691,33.97204443,943,7.46031746,4.687455705,1.374446786,4.049861383,30
14,-0.749949289,-15.95526075,33.77655277,944,7.619047619,4.787188805,1.374446786,3.850539813,30
14,-0.696778494,-15.75692405,33.58251797,945,7.777777778,4.886921906,1.374446786,3.652703645,30
14,-0.613947381,-15.40198795,33.39186843,946,7.936507937,4.986655006,1.374446786,3.458319064,30
14,-0.486284359,-14.89397998,33.20649892,947,8.095238095,5.086388106,1.374446786,3.269317951,30
14,-0.300906793,-14.23794894,33.02825173,948,8.253968254,5.186121206,1.374446786,3.087578685,30
14,-0.047910211,-13.44041477,32.85889834,949,8.412698413,5.285854306,1.374446786,2.914907472,30
14,0.279067439,-12.50930372,32.70012188,950,8.571428571,5.385587406,1.374446786,2.753020396,30
14,0.682430566,-11.45386959,32.55350033,951,8.73015873,5.485320506,1.374446786,2.603526364,30
14,1.160377826,-10.28460175,32.42049089,952,8.888888889,5.585053606,1.374446786,2.467911114,30
14,1.706832489,-9.013120929,32.30241547,953,9.047619048,5.684786706,1.374446786,2.347522451,30
14,2.311555442,-7.652063658,32.20044754,954,9.206349206,5.784519807,1.374446786,2.243556853,30
14,2.960437617,-6.21495674,32.11560051,955,9.365079365,5.884252907,1.374446786,2.157047576,30
14,3.635961385,-4.716082791,32.04871764,956,9.523809524,5.983986007,1.374446786,2.088854388,30
14,4.317813583,-3.170338291,32.00046362,957,9.682539683,6.083719107,1.374446786,2.039655024,30
14,4.983626683,-1.593085546,31.97131805,958,9.841269841,6.183452207,1.374446786,2.009938449,30
14,5.609819356,-3.92048E-15,31.96157056,959,10,6.283185307,1.374446786,2,30
15,6.196034281,0,31.99036945,960,0,0,1.472621556,2,30
15,6.760652522,1.61270125,32.00026005,961,0.158730159,0.0997331,1.472621556,2.009938449,30
15,7.24229653,3.209951897,32.02983353,962,0.317460317,0.1994662,1.472621556,2.039655024,30
15,7.619044362,4.776432007,32.07879598,963,0.476190476,0.2991993,1.472621556,2.088854388,30
15,7.871283355,6.297082591,32.1466608,964,0.634920635,0.3989324,1.472621556,2.157047576,30
15,7.982534305,7.757235068,32.23275351,965,0.793650794,0.498665501,1.472621556,2.243556853,30
15,7.940169317,9.142739431,32.33621849,966,0.952380952,0.598398601,1.472621556,2.347522451,30
15,7.735994222,10.44009053,32.45602745,967,1.111111111,0.698131701,1.472621556,2.467911114,30
15,7.366671654,11.6365518,32.59098967,968,1.26984127,0.797864801,1.472621556,2.603526364,30
15,6.833967023,12.72027562,32.73976385,969,1.428571429,0.897597901,1.472621556,2.753020396,30
15,6.144806519,13.68041933,32.9008714,970,1.587301587,0.997331001,1.472621556,2.914907472,30
15,5.311143562,14.50725586,33.07271115,971,1.746031746,1.097064101,1.472621556,3.087578685,30
15,4.349637597,15.19227772,33.25357529,972,1.904761905,1.196797201,1.472621556,3.269317951,30
15,3.281156443,15.72829307,33.44166631,973,2.063492063,1.296530301,1.472621556,3.458319064,30
15,2.13012033,16.10951237,33.63511488,974,2.222222222,1.396263402,1.472621556,3.652703645,30
15,0.92371191,16.33162432,33.83199841,975,2.380952381,1.495996502,1.472621556,3.850539813,30
15,-0.309018191,16.39185936,34.03036019,976,2.53968254,1.595729602,1.472621556,4.049861383,30
15,-1.538116634,16.28903956,34.22822882,977,2.698412698,1.695462702,1.472621556,4.248687409,30
15,-2.733727032,16.02361322,34.42363778,978,2.857142857,1.795195802,1.472621556,4.445041868,30
15,-3.867086227,15.59767323,34.61464501,979,3.015873016,1.894928902,1.472621556,4.636973301,30
15,-4.911479557,15.01495783,34.79935219,980,3.174603175,1.994662002,1.472621556,4.822574206,30
15,-5.843119062,14.28083313,34.97592363,981,3.333333333,2.094395102,1.472621556,5,30
15,-6.641911603,13.40225658,35.14260448,982,3.492063492,2.194128203,1.472621556,5.167487344,30
15,-7.292088186,12.38772133,35.29773819,983,3.650793651,2.293861303,1.472621556,5.323371675,30
15,-7.782671186,11.24718122,35.43978296,984,3.80952381,2.393594403,1.472621556,5.466103744,30
15,-8.107762528,9.991956968,35.5673271,985,3.968253968,2.493327503,1.472621556,5.594265014,30
15,-8.266642849,8.634624294,35.67910301,986,4.126984127,2.593060603,1.472621556,5.706581763,30
15,-8.26367905,7.188884885,35.77399982,987,4.285714286,2.692793703,1.472621556,5.801937736,30
15,-8.108045114,5.669421842,35.85107439,988,4.444444444,2.792526803,1.472621556,5.879385242,30
15,-7.813268298,4.091741268,35.90956074,989,4.603174603,2.892259903,1.472621556,5.938154572,30
15,-7.396619614,2.472002105,35.94887758,990,4.761904762,2.991993003,1.472621556,5.977661652,30
15,-6.878373468,0.826836531,35.96863417,991,4.920634921,3.091726104,1.472621556,5.997513842,30
15,-6.281697143,-0.797534171,35.96863417,992,5.079365079,3.191459204,1.472621556,5.997513842,30
15,-5.634632735,-2.384676259,35.94887758,993,5.238095238,3.291192304,1.472621556,5.977661652,30
15,-4.961742712,-3.948118363,35.90956074,994,5.396825397,3.390925404,1.472621556,5.938154572,30
15,-4.286073424,-5.472322293,35.85107439,995,5.555555556,3.490658504,1.472621556,5.879385242,30
15,-3.629008105,-6.942139826,35.77399982,996,5.714285714,3.590391604,1.472621556,5.801937736,30
15,-3.009472689,-8.342963254,35.67910301,997,5.873015873,3.690124704,1.472621556,5.706581763,30
15,-2.443256161,-9.660870565,35.5673271,998,6.031746032,3.789857804,1.472621556,5.594265014,30
15,-1.942471697,-10.8827638,35.43978296,999,6.19047619,3.889590904,1.472621556,5.466103744,30
15,-1.515179074,-11.99649925,35.29773819,1000,6.349206349,3.989324005,1.472621556,5.323371675,30
15,-1.165182327,-12.99100809,35.14260448,1001,6.507936508,4.089057105,1.472621556,5.167487344,30
15,-0.89200949,-13.85640646,34.97592363,1002,6.666666667,4.188790205,1.472621556,5,30
15,-0.691073943,-14.58409364,34.79935219,1003,6.825396825,4.288523305,1.472621556,4.822574206,30
15,-0.554009533,-15.16683754,34.61464501,1004,6.984126984,4.388256405,1.472621556,4.636973301,30
15,-0.469164679,-15.59884659,34.42363778,1005,7.142857143,4.487989505,1.472621556,4.445041868,30
15,-0.422234225,-15.87582731,34.22822882,1006,7.301587302,4.587722605,1.472621556,4.248687409,30
15,-0.397002325,-15.99502691,34.03036019,1007,7.46031746,4.687455705,1.472621556,4.049861383,30
15,-0.376165138,-15.95526075,33.83199841,1008,7.619047619,4.787188805,1.472621556,3.850539813,30
15,-0.34219893,-15.75692405,33.63511488,1009,7.777777778,4.886921906,1.472621556,3.652703645,30
15,-0.278237346,-15.40198795,33.44166631,1010,7.936507937,4.986655006,1.472621556,3.458319064,30
15,-0.168921264,-14.89397998,33.25357529,1011,8.095238095,5.086388106,1.472621556,3.269317951,30
15,-0.001185706,-14.23794894,33.07271115,1012,8.253968254,5.186121206,1.472621556,3.087578685,30
15,0.235049132,-13.44041477,32.9008714,1013,8.412698413,5.285854306,1.472621556,2.914907472,30
15,0.546311888,-12.50930372,32.73976385,1014,8.571428571,5.385587406,1.472621556,2.753020396,30
15,0.935163154,-11.45386959,32.59098967,1015,8.73015873,5.485320506,1.472621556,2.603526364,30
15,1.39994581,-10.28460175,32.45602745,1016,8.888888889,5.585053606,1.472621556,2.467911114,30
15,1.934713962,-9.013120929,32.33621849,1017,9.047619048,5.684786706,1.472621556,2.347522451,30
15,2.529344644,-7.652063658,32.23275351,1018,9.206349206,5.784519807,1.472621556,2.243556853,30
15,3.169829088,-6.21495674,32.1466608,1019,9.365079365,5.884252907,1.472621556,2.157047576,30
15,3.838733127,-4.716082791,32.07879598,1020,9.523809524,5.983986007,1.472621556,2.088854388,30
15,4.515809386,-3.170338291,32.02983353,1021,9.682539683,6.083719107,1.472621556,2.039655024,30
15,5.178737804,-1.593085546,32.00026005,1022,9.841269841,6.183452207,1.472621556,2.009938449,30
15,5.803965719,-3.92048E-15,31.99036945,1023,10,6.283185307,1.472621556,2,30
16,6,0,32,1024,0,0,1.570796327,2,30
16,6.564623082,1.593085546,32.00993845,1025,0.158730159,0.0997331,1.570796327,2.009938449,30
16,7.046339316,3.170338291,32.03965502,1026,0.317460317,0.1994662,1.570796327,2.039655024,30
16,7.423397009,4.716082791,32.08885439,1027,0.476190476,0.2991993,1.570796327,2.088854388,30
16,7.676457819,6.21495674,32.15704758,1028,0.634920635,0.3989324,1.570796327,2.157047576,30
